,LSA_KL,LSA_SBX
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,79.44030646500731,146.42900370029193
52,0.0,0.00032858021164694864
53,16.548425399095958,14.827029461074384
54,5345.320011535002,5417.914235977008
55,0.0,0.0
56,91.70147010991012,178.0429747840766
57,0.0,0.0002465381864789692
58,16.669956548630708,17.58935935028267
59,5522.648343233316,5992.478143286195
60,0.0,0.0
61,82.7764883095645,135.06911835792351
62,0.0005751140258993074,0.0
63,17.275313063755085,16.422679141459692
64,5056.704093076713,5119.933925972134
65,0.03423606892461395,0.0
66,84.34858560739977,164.2704826913618
67,0.00024653883501262185,0.0008207488236536461
68,18.40492357498944,16.282849616803787
69,5420.104672647389,5293.138493501469
70,0.0,0.0
71,87.73481242144565,138.86863093292465
72,0.0,0.0
73,14.975789327181086,17.38019373334659
74,4726.246674411675,4644.997578420385
75,0.0,0.0
76,85.13758907037165,204.32913167565277
77,0.0,0.00032858049526424127
78,17.360486335932364,16.513707771702446
79,5061.905289259955,4948.307935813128
80,0.0,0.0
81,95.2893693072524,162.08276966067004
82,0.0005751148542254262,0.0
83,16.31938616764159,17.310820973835167
84,5074.756726345956,5139.132303644687
85,0.0,0.0
86,89.90326737227528,168.25353538055472
87,0.0,0.0002465394567332894
88,15.749198259878748,16.700461927200298
89,5244.759218811204,5776.177172651904
90,0.0,0.0
91,94.78959019843748,146.8782015537141
92,0.0,0.00024653865600358834
93,18.577593792911692,17.704954841160642
94,5191.842549390687,5278.008460497032
95,0.0,0.0
96,93.78282605443836,124.91461902828298
97,0.0,0.0002465395051553743
98,18.260068305986586,17.12431619460249
99,5170.769569766668,5078.280273001871
100,101.9193539166046,81.59703225999546
101,249.7467132162168,294.68136012515987
102,162.30638193060076,169.97449812948253
103,146.67235204155844,120.57494180034085
104,159.81569202147995,164.09030742443576
105,86.06137110350538,65.15230607656011
106,102.5029318217109,130.12038519640524
107,156.59784606186298,90.37510652750682
108,248.6178316266005,169.53054767761847
109,108.19214072997607,59.87451188021123
110,85.22192786585066,114.75448546843037
111,80.5953974401015,114.00091575001814
112,335.7689487472896,85.87346316922907
113,174.66769998872783,77.87358040067654
114,209.14614050524884,213.1365072765242
115,102.23904422883655,140.80601668795705
116,77.63033632103249,57.705813781460115
117,261.993779618756,147.54782035543556
118,91.51529289813736,121.07983098896422
119,91.31373078420181,80.64788518007323
120,157.1530233340315,66.19462985555461
121,172.73105622064153,59.36102248729482
122,170.650920825101,73.02459577706934
123,120.67579841851081,87.39577735353649
124,125.50928577592482,81.79032661692415
125,82.24000180944306,107.295215477087
126,257.8213159516819,175.46871606387202
127,158.4970501747757,91.99771881186489
128,160.83626223375967,71.82924172895
129,283.68058402695885,260.8482184197418
130,126.21051073702135,195.0551763799948
131,129.7151367304927,106.43428036425404
132,105.27570502199903,67.93931392333175
133,188.48955283133708,95.81997239282865
134,118.30192035566616,101.11705780484613
135,121.64854437417748,84.30466491177708
136,75.55865644287341,89.84755559139658
137,150.6010181948096,177.54446347887358
138,269.1920666101498,242.40306130299592
139,168.8379306391577,91.75075694019714
140,155.54290084276923,163.38071018963802
141,76.70595879570918,110.99461288721075
142,105.19197583297257,107.56764957678965
143,268.15148080247104,125.71829397947043
144,249.0633946580989,156.06229943320062
145,168.56887227979493,80.7339845476673
146,158.70353406286225,191.60271683317458
147,205.24612510757072,137.57952682660851
148,164.11694540116903,120.04106396633885
149,179.78147371179153,136.33041714468203
150,190.03212552131632,235.40045471615585
151,158.79904148325906,214.6887675370802
152,110.60449092903026,213.6138227260818
153,108.06549478952516,212.7776923003703
154,86.76016217908439,191.8584105068686
155,72.37328601990266,221.6367154334811
156,81.08171568925262,176.49799311785574
157,73.69326681334785,158.428655442835
158,71.35321163317799,214.78408886525668
159,72.01102990011249,201.8705936555658
160,75.81453645137691,190.63921326999707
161,72.33595549224869,207.00920131341854
162,75.20229037975125,196.4294739121684
163,73.70276452890585,189.56066650420308
164,74.49445809006875,179.3369863897395
165,74.36805163108335,154.8881229342757
166,74.07529670501668,196.43772825600658
167,71.3203307115562,187.56654650029301
168,74.06601814763957,217.82561525220453
169,74.62046678602903,181.13896595847248
170,75.14271125257457,232.1292352908351
171,75.7886559433974,211.16742439319594
172,75.2088850761169,205.45628489291047
173,74.64396068249009,178.084455426853
174,77.73598749495184,234.1959433987975
175,77.03447413470708,207.26490397762285
176,82.07369491958553,181.15216208036477
177,77.63896725879287,230.3613570029461
178,81.8647193753856,203.43133266163807
179,76.14582211987924,193.9967551700453
180,70.83529988746992,185.61557460876466
181,81.56000406336055,172.18296253088593
182,74.13543165079486,212.02494847146042
183,79.01022022892786,208.64190908292633
184,73.7025671392564,215.93877291884073
185,74.71822141536259,191.0276395664674
186,82.79009749446635,175.45093340710272
187,81.69525316324676,212.4382759721718
188,78.24462060976592,168.85622797038766
189,73.1327840101292,162.5566503668862
190,76.52303513127721,216.70158059515376
191,77.9318676535799,162.9712038880212
192,80.51944526736973,209.33312058069316
193,73.69494390894813,158.3133914871445
194,77.96375645665775,170.1302021082364
195,81.23443293538999,215.4204327432018
196,76.64951967291815,221.0112192513688
197,79.28233122522302,192.1392487854816
198,74.90237909805319,210.16986235354798
199,75.50448728944816,136.19861745680046
200,0.0,0.0
201,108.22642067766586,314.1078728757255
202,0.0,0.0
203,0.0,0.0
204,175.42887892768692,450.1211427266092
205,0.0,0.0
206,0.0,0.0
207,339.0954466406489,279.9628359001561
208,0.0,0.0
209,0.0,0.0
210,158.13205428504668,291.4769785258502
211,0.0,0.0
212,0.0,0.0
213,521.7564601430148,402.10985347747413
214,0.0,0.0
215,0.0,0.0
216,108.50400316654408,319.83624503536436
217,0.0,0.0
218,0.0,0.0
219,488.27028567253035,530.116897860611
220,0.0,0.0
221,0.0,0.0
222,498.07020767111106,486.56105678228835
223,0.0,0.0
224,0.0,0.0
225,572.0056689100977,155.02219937098783
226,0.0,0.0
227,0.0,0.0
228,260.81208403062533,331.7995151141511
229,0.0,0.0
230,0.0,0.0
231,987.5828487724541,826.561199986516
232,0.0,0.0
233,0.0,0.0
234,926.3797742676012,1059.0079644955572
235,0.0,0.0
236,0.0,0.0
237,471.6269285561771,698.7615533985822
238,0.0,0.0
239,0.0,0.0
240,613.8814384088087,546.8959984658065
241,0.0,0.0
242,0.0,0.0
243,568.2951503684654,361.65720081620213
244,0.0,0.0
245,0.0,0.0
246,161.05953617610982,211.2671004507487
247,0.0,0.0
248,0.0,0.0
249,269.4431482799414,589.6981357778056
250,145.44434584956713,146.1263340497206
251,0.0,0.0
252,9.102747016532161,9.174249654243782
253,81.01075042936823,184.06163560241762
254,0.0003285804431966799,0.000246537554484257
255,6.8801678984378025,6.155256277283436
256,81.41836019067463,175.83649135475798
257,0.0,0.0003285810453439453
258,8.467318310738637,7.9248486838596195
259,85.94156519575462,192.10117632905258
260,0.0002465383916051667,0.00024653900123004687
261,6.813102988246027,7.095766710955625
262,84.15452915301384,175.1481864277466
263,0.0,0.0002465404837256102
264,9.177773007119299,6.681807399914718
265,85.62086686918582,171.91197841219142
266,0.0,0.00024653825665755434
267,7.198176239694436,6.698245330661653
268,78.55994985679725,166.418395417633
269,0.0,0.0002465385747983939
270,5.983895947658597,4.99491994655628
271,82.55161675384859,179.83651424449823
272,0.0002465393776583317,0.0
273,10.89606920998081,8.728955123038823
274,79.13500936992149,185.3936195325211
275,0.0,0.0
276,9.00720988447941,10.112025017345255
277,82.2328459799027,185.7435255058249
278,0.0004930732259896301,0.0002465419102859948
279,7.503217913963415,7.188009052923109
280,84.37517216352556,164.30309681515536
281,0.0,0.0002465393178932166
282,6.139959450063129,7.7230527399796065
283,86.68644719621744,180.73676960781924
284,0.0,0.0
285,6.058389015277972,7.084009293120827
286,79.56844585914476,196.44609352231166
287,0.0,0.0
288,8.406630757524006,10.028529752660253
289,85.87284651760761,85.65570281344324
290,0.0,0.0
291,6.202553000149521,6.715926264014994
292,81.59002690105574,175.87726286968942
293,0.0007391175576282809,0.0007389520067442275
294,8.353018778362394,6.385800312168184
295,75.40146999415623,241.86443048167968
296,0.0,0.0002465390136509038
297,5.702696284092931,7.06959989998958
298,81.33260415723663,178.2848161848183
299,0.0,0.0
300,549.3368062325018,516.8142780593244
301,0.0002465389759800522,0.0
302,6853.379767480497,7117.334235818878
303,1046.129008568191,321.9151895062401
304,0.0004930737680863902,0.00024653813717752105
305,7166.500992432108,6787.499189124942
306,240.21782956921052,503.62772882800635
307,0.0,0.00032857888691283733
308,6977.585668941492,7060.3804101437145
309,153.46244980358549,1058.2906296584463
310,0.0,0.0
311,6722.720244689211,7018.464196953867
312,135.87052807834442,387.36102911031287
313,0.0004924175604174278,0.0
314,7007.77034804359,6987.901653915661
315,566.259801532638,536.47475295736
316,0.0,0.0005751158653551358
317,7071.800984300739,7219.929578069688
318,94.66617578322276,176.8022301036676
319,0.0,0.0
320,7060.015315798557,7045.635848885232
321,424.5165757622852,199.08643172248364
322,0.00032882697184491254,0.0
323,7036.193687355152,7256.488403132244
324,604.7098440247986,321.240123113313
325,0.0,0.0002465388690187309
326,6593.329656850666,6639.12746456761
327,502.8511130840473,569.8944349367588
328,0.0,0.0
329,6768.311020411792,6965.44346775429
330,285.7976487535974,491.5942836392106
331,0.0004930719101561065,0.0004930732619076024
332,6639.975077736455,7219.952657697074
333,546.6471229431222,566.1188639322351
334,0.0002465391161280269,0.0
335,7313.98133074331,6932.691812725124
336,519.6755039878745,233.06018934903506
337,0.001068182872134682,0.0003285801394576312
338,7127.627913330394,7026.658811116078
339,606.1455696290728,431.7335177931743
340,0.00024653849713924815,0.0002465388334711216
341,6972.410280874869,6806.263247730676
342,851.8589316236314,535.1585846820506
343,0.0,0.00024653846476574426
344,7007.494946313261,7121.186859681494
345,1246.835708000934,703.5228072521328
346,0.0,0.0005753610847284948
347,7495.25351306672,7010.894979264855
348,793.2677115168406,448.82976849767266
349,0.0009858142394417143,0.0
350,0.0,0.0
351,82.98745295861326,162.1694104727392
352,9.552191003597196,9.53788602666114
353,0.0,0.0
354,88.88775438121657,138.90213132945004
355,5.445207182945247,7.1559314810545045
356,0.0,0.0
357,75.36686595980161,185.5641450315927
358,9.696759893844273,8.220713897935674
359,0.0,0.0
360,85.41353022176902,161.14056070957798
361,8.80798059320576,9.16981191675273
362,0.0,0.0
363,77.86049355521794,147.2213829175668
364,11.350873306000944,10.199744125029122
365,0.0,0.0
366,76.1262158226896,195.94317453256502
367,7.455144918394103,9.289067261287167
368,0.0,0.0
369,78.71715252676927,181.25299534504123
370,8.938165190215406,6.805530538575628
371,0.0,0.0
372,79.49375889952816,171.5976462581001
373,9.281480170154955,8.862012276960881
374,0.0,0.0
375,82.30212266065944,154.36142606758148
376,6.207477156617917,7.392088514915744
377,0.0,0.0
378,87.548661601568,162.06458163226264
379,6.7622256630692865,7.565368332084593
380,0.0,0.0
381,84.91213004168638,178.7809877114683
382,8.713976515021303,8.091370361946861
383,0.0,0.0
384,82.65438291768486,139.77598093533877
385,7.9491124770528465,7.027300650527682
386,0.0,0.0
387,78.068991880554,121.4033817583911
388,7.96432172573958,6.614805220433975
389,0.0,0.0
390,79.03165933176585,164.28551326209924
391,9.843333618410524,9.369776060636294
392,0.0,0.0
393,83.01083898078886,149.1750245474084
394,6.2725319926442955,7.607878795985903
395,0.0,0.0
396,81.654406781595,173.65751125784547
397,9.59042525383877,8.709703314138027
398,0.0,0.0
399,83.78572092443034,174.91475253815207
400,447.9525517256489,206.50641136291162
401,0.0,0.0
402,78.95497451784375,156.57785001971666
403,0.0,0.0007389527919128429
404,17.510867872477995,13.85022756420665
405,436.0661552680037,381.2938489726443
406,0.0,0.0
407,87.24972657810007,185.92546481742232
408,0.0,0.00024653809106975897
409,16.16169199271737,16.955405408484523
410,307.4847649216814,304.7201699545438
411,0.0,0.0
412,82.46281412261975,174.07255714395103
413,0.0,0.0
414,17.56918871086005,18.117352954364105
415,468.1494746928464,685.81794922757
416,0.0,0.0
417,80.64984546016325,214.55730255794543
418,0.0,0.00024654025091676025
419,16.71459639504483,15.447107928914958
420,64.46331754720696,49.65124590199957
421,0.0,0.0
422,79.45092924859962,168.76168729485087
423,0.0,0.0
424,18.357632995507384,18.159959573090195
425,513.005085971626,866.0423352001114
426,0.0,0.0
427,86.39224783453636,206.87197574422532
428,0.000985979621200191,0.0
429,17.113996373387348,16.15795417586996
430,346.0466693109085,401.70148998760294
431,0.0,0.0
432,82.53816763822019,172.10197621631207
433,0.00024654027708739996,0.0
434,17.261520778909652,17.66813529865278
435,290.53748101218866,1260.183841969537
436,0.0,0.0
437,79.64931432409197,251.52794252357313
438,0.0002465386144785124,0.0002465385996844538
439,16.866532206903837,17.295597409478365
440,844.8894045881318,897.4549524882549
441,0.0,0.0
442,82.01547444059248,195.0091264303974
443,0.0,0.0
444,16.63924664546131,15.33317957561306
445,161.06673559100852,180.59559869074883
446,0.0,0.0
447,88.66699134509737,185.41310345310558
448,0.0,0.0
449,15.045825674694633,15.427736075008058
450,535.2010282800118,809.2509504087321
451,0.0,0.0
452,82.18522989422735,158.35793592648147
453,0.0003285805838151079,0.0
454,17.488304216451994,18.584899360314562
455,5309.030318317231,5186.304807518823
456,61.257877865444286,74.81214124736334
457,0.0,0.0
458,89.83394287963884,130.51011310438437
459,0.0,0.0005751144714304342
460,16.678873088636884,16.53331879491461
461,4973.993000767491,5053.715528665842
462,83.61282600865385,247.32001885688456
463,0.0,0.0
464,89.41615641639238,197.63108478155934
465,0.0,0.0
466,17.058450551287144,16.91302214603841
467,5530.046709747448,5493.883461801882
468,542.8723597645699,148.9656950486372
469,0.0,0.0
470,92.38117807829443,168.86378565272466
471,0.0,0.0006571560776733524
472,18.221693352390968,17.23033690442028
473,5191.554368281194,5017.3168879243685
474,989.4802745720586,1280.724129443399
475,0.0,0.0
476,84.98591949924364,170.25461918444253
477,0.00041053940416974446,0.0
478,17.029219965548283,17.045188592960642
479,5414.602818606471,5664.9758040162
480,454.3566450402164,724.1212704037541
481,0.0,0.0
482,90.11474695163132,167.625612473117
483,0.00024653806707451985,0.0
484,18.004635886614412,17.470123611714364
485,5476.769071411246,5616.990263437009
486,371.1957031544971,144.1102200584404
487,0.0,0.0
488,90.12317837652323,171.63078878613643
489,0.00032858044752800036,0.0005751149646508728
490,16.754841290817634,16.47222714154201
491,4827.828295444796,4245.228695485097
492,530.1078050485077,567.0098524306461
493,0.0,0.0
494,89.32539821040777,193.88518970488565
495,0.0,0.0
496,16.090575453412672,16.314365485531212
497,5317.778587812212,5225.586084558328
498,416.1366101101149,213.6015149346234
499,0.0,0.0
